"bateria","Tem_Instr_Violao_Viola","Tem_Instr_Guitarra","Tem_Instr_Cavaco","Tem_Instr_Sintetizador_Teclado","Tem_Instr_Piano","Tem_Instr_Metais","Tem_Instr_Madeiras","Tem_Instr_Cordas","BPM","VolMedio","PctCantada","PctRap","duracao","ano_lancamento","gostou","n_reproducao","id_cliente"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,128.197781979455,-6.78894719787812,64.5196530336263,0,217112,2016,FALSE,1,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,89.3567729243434,-9.66232022905668,89.6109487942818,0,200072,1990,FALSE,4,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,115.147019045061,-6.05862090408182,75.7706487302477,0,268793,1983,FALSE,8,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,95.5219194625319,-5.13999249915131,25.1644198834005,85.0925115780804,216035,2000,FALSE,1,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,119.987060380815,-2.97171537484113,32.1570423365078,0,146271,1949,FALSE,1,"#ID4773"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,100.138548271818,-8.68857446917865,79.6520666323271,19.9376342265297,283950,2009,FALSE,3,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,117.754024072981,-8.15387643193491,83.4657500809364,23.5262013499837,295367,2001,FALSE,3,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,119.468604890238,-7.11711448700352,43.4072341833397,0,115116,1936,FALSE,2,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,115.231921398389,-7.23406780739059,33.1321073793923,66.8675091080015,169083,2010,FALSE,6,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80.1083148352086,-7.83756897740605,83.1287656054656,0,163515,2016,TRUE,6,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,119.526280603663,-12.6181814285616,80.7403701383209,0,259840,2005,FALSE,3,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,118.364092660419,-9.23490071590559,50.0601841317094,0,185852,1981,FALSE,4,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,91.0572721634216,-6.0130958264386,20.9468322729901,64.5352786299229,233769,1999,FALSE,5,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,118.147005856591,-9.28827755106314,78.943314121889,23.3884957971455,191363,2009,FALSE,4,"#ID4773"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,105.938167544747,-6.15086164717642,80.5381429641561,0,288834,2006,FALSE,5,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,102.847633096123,-7.64884081982441,73.2070369875164,0,245793,1998,FALSE,5,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,114.070997606308,-6.65178092507441,81.1499924098298,0,229740,2012,FALSE,2,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,94.3902497171997,-6.76333915399307,74.5670127571797,0,246768,1992,FALSE,2,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,133.94840209627,-8.28675038697571,56.2978936102249,0,318951,1967,FALSE,4,"#ID4773"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,117.519476818171,-7.97994754603315,69.8862721548971,0,189566,2013,TRUE,6,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,74.2551416341088,-11.667281065106,80.264346332544,0,173575,2018,FALSE,2,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,143.299256040697,-7.63797256421341,64.3170174929907,0,265580,1987,FALSE,5,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,105.451762667342,-8.06943301696722,68.4805503460314,0,170025,2013,FALSE,2,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,111.45916933252,-7.45379175418521,71.0577027372128,0,176790,2021,TRUE,2,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,117.717535204238,-6.67863854388276,16.6661826607961,60.0343722047192,213751,2002,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,108.284577616363,-4.1467480695565,77.4616429563813,0,232715,1997,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,99.6735378677769,-13.0117948991186,71.9657987719419,0,261116,2002,TRUE,3,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,89.5993048007522,-6.23483464327424,18.479550744511,69.6438456534106,261951,2009,FALSE,3,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,131.569246589287,-5.49336299019815,73.4278640914521,0,206852,1983,FALSE,1,"#ID4773"
"Nenhuma",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,126.710811736091,-12.5528270984986,38.869611688951,0,542546,1985,FALSE,2,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,96.7894568312661,-6.62485144038063,20.4572123107518,87.2063267776188,244891,2002,FALSE,5,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,136.096811071602,-22.4779274707155,0,0,257219,1997,FALSE,2,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,74.6291380362637,-8.13279628691222,77.0045230068418,0,195229,2021,FALSE,2,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,116.5485247403,-6.53795026112988,72.0518479278941,0,88307,2021,FALSE,2,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,106.141116171744,-7.41319565728838,14.8878459709866,70.0499559016549,225233,2017,FALSE,6,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,75.9086048327029,-10.7345374046816,71.2518922928934,0,152874,2015,FALSE,2,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,79.7243401712721,-4.91866503215798,76.9549657442934,0,123446,2021,FALSE,3,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,121.81127457872,-6.0482677246778,60.4521992629717,0,207869,2020,FALSE,1,"#ID4773"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,115.681449604446,-6.19183993832221,68.6280890433351,0,252077,2019,FALSE,4,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,98.5806245013809,-7.21473688735852,77.0503432142283,19.8643024774655,195352,2017,FALSE,3,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,83.6408064631852,-7.96439037733283,67.4444879234584,49.8342086140611,197289,1961,TRUE,3,"#ID4773"
"Nenhuma",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,122.630918004095,-7.79259382097526,36.109161949179,0,537764,1988,FALSE,5,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,133.853587152713,-6.01555073386533,60.6148496754389,0,220766,2017,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,127.022682867285,-8.91015212174469,80.4597462798092,0,166039,2015,TRUE,4,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,166.625500982186,-6.13429797018639,61.8190463539136,0,165410,2019,FALSE,2,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,135.503941299762,-7.47110441209718,33.258351958692,0,273094,1942,TRUE,4,"#ID4773"
"Nenhuma",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,127.139627988609,-6.17877285762307,79.9509651007317,0,222057,2002,FALSE,4,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,106.109677389433,-7.88374733128437,18.0027195116639,77.1823111651962,268079,2001,FALSE,1,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,148.443508932128,-6.06066600156183,63.9878658683501,0,200134,2020,FALSE,4,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,72.0297271671918,-11.9219079840504,78.7152148948847,0,240076,2018,FALSE,7,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,66.7487491580214,-6.86646706154157,77.014606413713,0,188397,2013,FALSE,3,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,92.5683334543356,-5.71665858805086,23.1453466086066,67.8725114427353,188240,2007,FALSE,4,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,104.778225703713,-7.25589799081776,26.1279082310166,43.1896740624494,276330,1995,FALSE,5,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,137.904464346742,-6.02789749101796,73.9876619964597,0,229330,1971,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,112.103364115943,-13.5710669257469,77.3603880525224,0,257239,2007,TRUE,5,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,106.565402587876,-6.57078823493592,66.6676101045794,17.542405028978,250021,2011,FALSE,6,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,113.269331825336,-6.60042431219595,73.6918949364321,0,215703,2000,TRUE,3,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,116.849055999032,-11.7144387250095,63.9853415310992,0,500028,1961,FALSE,1,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,112.913892332518,-7.94519344219789,73.6028402122222,0,179017,2014,TRUE,5,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,126.373963320166,-12.2218887270619,40.3014294627628,0,289239,1959,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,86.9601567999943,-7.04167122848363,73.6883712368173,0,190512,2016,FALSE,2,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,124.418397938253,-10.4660813634897,26.7866680796694,0,273279,1983,FALSE,1,"#ID4773"
"Nenhuma",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,127.291056033966,-6.08023524523775,66.9711407639996,0,211898,2009,TRUE,4,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,116.880444973187,-7.07509836124007,56.9149057848549,17.7714352172508,193423,2021,FALSE,3,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,131.493562178734,-6.22997716200771,62.3465984575215,0,206260,2017,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,107.866001723494,-9.57290107967973,78.3767276702857,0,261243,1986,TRUE,3,"#ID4773"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,131.167687588974,-8.05479991545596,71.9155267822301,0,264603,2018,FALSE,4,"#ID4773"
"Nenhuma",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,124.780544990636,-5.40041114108253,19.7357005589824,0,526292,1974,FALSE,2,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,108.467612021053,-8.76257980004929,23.0843786293987,79.1959806055198,248442,2009,FALSE,4,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,85.0765141377323,-7.66748999995752,28.3908680307185,65.8020514585014,303942,1997,FALSE,1,"#ID4773"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,112.576749155624,-6.70711692812142,73.4950155962887,0,175042,1980,TRUE,3,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,101.109191391852,-6.35328174639551,17.1712529449676,85.3470448682888,284476,2012,FALSE,4,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,120.708938832279,-6.60620873219482,55.7478667558936,0,144872,2020,FALSE,1,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,86.9835779509858,-7.50408508199728,75.6383136730136,0,231806,2018,FALSE,2,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,127.048919904278,-8.08928995149903,45.44945185412,0,251567,1951,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90.2353479455188,-9.29016840935306,77.678647318437,0,189903,2015,TRUE,1,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,98.2042181336171,-6.02546454844614,22.7467202021344,68.9376181930589,255534,2002,FALSE,4,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,116.315698597875,-9.41369461678699,52.5208818298079,0,297407,1946,FALSE,1,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,78.423279452163,-9.39074157777356,73.9430525789707,0,175870,2015,FALSE,1,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,122.774502027066,-7.46750481308377,63.8616713057417,38.4268052284198,165506,2019,FALSE,4,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,52.1100149131712,-19.863456790722,0,0,111587,2006,FALSE,1,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,81.1195403873513,-11.3689070182004,83.154893491152,0,112206,2018,FALSE,3,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,109.448477878539,-8.07145380626095,13.662846453761,54.6721309080708,229788,2005,FALSE,3,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,114.680827999921,-7.36998989614999,20.2955388221129,76.2148386131947,202368,2009,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,106.312081689656,-6.20316633519685,77.9674739988874,0,206137,2012,FALSE,2,"#ID4773"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,167.210803836436,-6.71689550472215,64.0191523577222,0,158365,2021,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,94.2492002500532,-13.5794273962194,66.9573808700846,0,211108,1995,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,119.87452841855,-10.2743611420973,77.1097198250659,0,136737,2014,FALSE,3,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,80.0071288415317,-10.1902294704927,73.8989040859123,0,166365,2019,FALSE,1,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,86.8169144006585,-14.6307232697169,70.8995418385235,0,240892,2020,TRUE,7,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,80.156213582261,-8.6821614279933,16.8549596115648,71.4082503914826,248193,2008,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,112.111057770565,-10.2584060385518,75.0608549416768,0,185555,2021,FALSE,3,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,118.966323028247,-6.4769111560143,56.0911253623639,0,175988,2019,FALSE,1,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,123.785471268487,-18.6524073774336,33.0433661529429,0,376084,1967,FALSE,4,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,119.960121668444,-11.1922946376279,34.5144762522305,0,234564,1971,FALSE,2,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,111.20202436844,-9.21615181592797,37.81393574004,0,278239,1991,FALSE,1,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99.5924515796142,-8.9757363715227,75.8150598392988,0,167262,2011,FALSE,2,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,97.218626708471,-6.79243869008477,17.1357002889588,69.5943223816939,282760,1993,FALSE,2,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,134.579949735677,-8.07721153831769,68.5542422859933,0,248664,1999,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,92.4062454787224,-4.41500530218822,86.157537410487,0,175400,2014,FALSE,4,"#ID4773"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,139.852035704965,-6.47394144254654,79.5831154833653,0,179953,2018,TRUE,1,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,165.922304609374,-5.39622846997127,56.9042145228208,22.5589169430683,187044,2021,FALSE,4,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,143.131502077867,-6.44914181339145,79.6644978246491,0,232475,2004,TRUE,1,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,83.7585501945572,-5.78431734206154,73.7329774438824,0,201817,2018,FALSE,2,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,81.809779447585,-7.51185969720236,73.1676573453497,0,194849,2019,FALSE,1,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,160.766654323003,-6.24214018475157,53.3079486255651,0,167698,2019,FALSE,1,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,97.9683445886559,-8.29296886878783,19.6466543547217,64.8328667130437,257152,2000,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,110.347723343822,-8.92056727531625,72.9404254185574,0,168279,2015,FALSE,3,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,136.497178339729,-7.13539565261893,61.2119070086734,0,158924,2021,FALSE,2,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,86.0076839987801,-3.87668039972977,76.5562697582972,0,229422,2016,FALSE,2,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,119.27378005006,-9.05876508810443,40.9734598338129,0,377099,1963,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,111.571566250437,-8.69006882427242,78.9384654894515,0,282065,1998,FALSE,1,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,144.482296506329,-5.86987933724874,56.1374519244919,0,216385,2019,FALSE,3,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,104.025209958409,-17.7495484728542,0,0,393436,2006,FALSE,2,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,99.7433029001606,-8.11887622568349,70.5966080580637,0,186140,2021,FALSE,2,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,103.667466328179,-6.09656833455991,62.2175225870757,20.2330346380144,296040,1979,FALSE,2,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,89.4405736216338,-6.87830303054523,15.488700370723,81.7631734889946,262478,2013,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,98.4600369418842,-9.74269517214761,72.5002143398184,0,269477,1992,FALSE,4,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,103.726094206023,-7.90519078649755,19.1567157881224,62.1726961264334,280024,2005,FALSE,4,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,80.8134931638099,-15.5815434820001,77.4317009331151,0,187484,1997,FALSE,8,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,91.6150710015816,-5.10633440603713,61.7716787353952,0,323051,2000,TRUE,3,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,114.306143472091,-11.6248956834191,72.3576009711126,0,210249,2004,TRUE,2,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,113.782447547274,-7.97359237265123,77.7191225757718,0,209554,2015,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,105.297272456433,-7.60769397515194,77.0818353752538,0,241017,2014,FALSE,1,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,96.8580188142572,-7.3238081817664,15.427366404493,73.1738167820772,222012,2003,FALSE,5,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,116.323747665371,-9.65510780559665,77.8856160919785,0,211975,2004,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,124.678647274188,-9.61046860711435,74.1365029234949,0,234948,2014,FALSE,2,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,85.7702177025639,-10.6974824005213,75.3220980178585,0,218280,2020,FALSE,4,"#ID4773"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,126.065668061651,-5.71501563520479,87.3856417805941,0,143343,2008,TRUE,4,"#ID4773"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,104.659579661794,-8.21199557702745,74.4308835333856,0,217486,1997,FALSE,2,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,118.231923355938,-7.7713419816745,73.9453500963635,0,161768,2021,TRUE,2,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,116.351482070771,-22.2895003549929,0,0,381996,2014,TRUE,5,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,96.0533082272486,-12.4349978374581,76.6636841333277,0,235553,2006,TRUE,8,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,105.526746881741,-6.39694431764541,62.968595746939,0,175193,2019,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,110.502291765109,-7.14392852164885,80.2307499414968,24.7545060336529,230047,2014,FALSE,3,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,102.959115455669,-6.69255529384138,21.4054253330427,61.8236489118144,193137,2004,FALSE,4,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,100.58647058071,-6.59182334240446,23.6567449365108,67.4516260355623,333458,2018,FALSE,2,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,79.294095014377,-6.54674026027312,67.5950739334053,0,197556,2020,FALSE,4,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,103.630269565259,-8.54941595141374,72.692388964584,0,154085,2018,FALSE,1,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,93.043044355083,-9.7226882025515,75.6329885414079,0,175302,2013,FALSE,2,"#ID4773"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,109.928913799231,-8.03065256838063,75.4158325902368,16.0567562538162,177135,2021,FALSE,3,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,116.116616005279,-5.35174451116862,75.1242654832564,0,222974,2008,FALSE,5,"#ID4773"
"Nenhuma",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,136.965852598677,-5.69219644642506,68.7485924181194,0,219968,1999,FALSE,3,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,83.5930190802272,-10.0519723817578,77.3906149025718,0,206614,2021,TRUE,2,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,109.706347816807,-8.34233804084059,22.1198606873343,69.1202660271049,213262,2003,FALSE,1,"#ID4773"
